episode,reward
2716,2
2717,7
2718,4
2719,10
2720,-8
2721,11
2722,7
2723,2
2724,12
2725,6
2726,7
2727,2
2728,7
2729,-5
2730,5
2731,5
2732,9
2733,-5
2734,11
2735,7
2736,11
2737,4
2738,0
2739,3
2740,9
2741,1
2742,2
2743,2
2744,5
2745,10
2746,5
2747,-2
2748,3
2749,9
2750,10
2751,8
2752,-5
2753,-20
2754,0
2755,1
2756,-2
2757,5
2758,0
2759,8
2760,-6
2761,-2
2762,8
2763,6
2764,9
2765,10
2766,12
2767,10
2768,3
2769,2
2770,-5
2771,3
2772,6
2773,4
2774,7
2775,11
2776,3
2777,-17
2778,0
2779,-5
2780,7
2781,4
2782,10
2783,8
2784,6
2785,-4
2786,1
2787,1
2788,-7
2789,2
2790,-15
2791,6
2792,-3
2793,9
2794,9
2795,6
2796,6
2797,2
2798,-17
2799,7
2800,-2
2801,-6
2802,9
2803,0
2804,12
2805,3
2806,4
2807,-9
2808,-25
2809,6
2810,11
2811,-4
2812,3
2813,4
2814,9
2815,-5
2816,-4
2817,-2
2818,7
2819,8
2820,-4
2821,-5
2822,0
2823,-13
2824,4
2825,11
2826,9
2827,-16
2828,-12
2829,10
2830,-13
2831,-3
2832,6
2833,13
2834,2
2835,7
2836,11
2837,5
2838,-2
2839,14
2840,10
2841,13
2842,-5
2843,-7
2844,-24
2845,5
2846,8
2847,0
2848,-6
2849,-7
2850,8
2851,5
2852,4
2853,6
2854,11
2855,-7
2856,0
2857,-16
2858,4
2859,11
2860,5
2861,-5
2862,3
2863,12
2864,6
2865,9
2866,4
2867,7
2868,10
2869,11
2870,-7
2871,7
2872,7
2873,14
2874,-7
2875,9
2876,-2
2877,5
2878,3
2879,6
2880,3
2881,-2
2882,12
2883,8
2884,8
2885,9
2886,-2
2887,-8
2888,-23
2889,9
2890,8
2891,-16
2892,-7
2893,11
2894,-23
2895,12
2896,6
2897,9
2898,10
2899,4
2900,-8
2901,10
2902,-1
2903,2
2904,13
2905,-6
2906,4
2907,1
2908,7
2909,12
2910,2
2911,-5
2912,10
2913,10
2914,-23
2915,-3
2916,-4
2917,4
2918,-3
2919,11
2920,6
2921,11
2922,-5
2923,9
2924,8
2925,-2
2926,11
2927,10
2928,7
2929,8
2930,8
2931,8
2932,5
2933,-2
2934,-32
2935,-3
2936,-5
2937,-2
2938,-3
2939,4
2940,-14
2941,7
2942,-11
2943,11
2944,-12
2945,-24
2946,13
2947,3
2948,8
2949,-6
2950,10
2951,5
2952,-6
2953,-22
2954,-3
2955,8
2956,4
2957,-39
2958,-15
2959,10
2960,2
2961,-3
2962,3
2963,-6
2964,-2
2965,10
2966,2
2967,6
2968,8
2969,10
2970,5
2971,10
2972,6
2973,8
2974,-2
2975,6
2976,8
2977,6
2978,-2
2979,-26
2980,10
2981,6
2982,13
2983,8
2984,3
2985,1
2986,7
2987,-29
2988,7
2989,7
2990,8
2991,9
2992,3
2993,-11
2994,12
2995,11
2996,4
2997,-4
2998,6
2999,12
3000,-1
3001,7
3002,-6
3003,4
3004,7
3005,4
3006,8
3007,-3
3008,-9
3009,11
3010,4
3011,-4
3012,10
3013,8
3014,4
3015,12
3016,-1
3017,9
3018,-5
3019,-12
3020,6
3021,-3
3022,-5
3023,1
3024,6
3025,10
3026,7
3027,5
3028,8
3029,-6
3030,-14
3031,4
3032,-1
3033,3
3034,3
3035,6
3036,-5
3037,-35
3038,10
3039,7
3040,-12
3041,9
3042,2
3043,-4
3044,-15
3045,-1
3046,7
3047,8
3048,0
3049,9
3050,6
3051,9
3052,10
3053,7
3054,7
3055,-6
3056,-3
3057,0
3058,0
3059,3
3060,9
3061,8
3062,2
3063,-4
3064,5
3065,8
3066,-7
3067,-4
3068,6
3069,8
3070,-8
3071,11
3072,5
3073,3
3074,4
3075,7
3076,-9
3077,7
3078,9
3079,6
3080,-6
3081,-1
3082,-2
3083,2
3084,-4
3085,-4
3086,5
3087,7
3088,7
3089,-16
3090,5
3091,7
3092,-7
3093,5
3094,-4
3095,11
3096,8
3097,9
3098,11
3099,-3
3100,5
3101,6
3102,-15
3103,11
3104,5
3105,11
3106,12
3107,-21
3108,6
3109,7
3110,-12
3111,11
3112,-18
3113,7
3114,13
3115,6
3116,7
3117,9
3118,7
3119,12
3120,-28
3121,9
3122,3
3123,3
3124,10
3125,1
3126,-1
3127,0
3128,5
3129,8
3130,1
3131,-19
3132,-10
3133,-6
3134,-4
3135,-6
3136,-10
3137,3
3138,8
3139,-3
3140,-1
3141,9
3142,6
3143,13
3144,5
3145,8
3146,3
3147,-2
3148,7
3149,6
3150,9
3151,-21
3152,10
3153,10
3154,13
3155,6
3156,6
3157,8
3158,13
3159,9
3160,7
3161,9
3162,5
3163,4
3164,10
3165,-2
3166,12
3167,13
3168,-1
3169,7
3170,-8
3171,-7
3172,10
3173,7
3174,4
3175,-14
3176,8
3177,0
3178,9
3179,4
3180,-5
3181,-19
3182,-5
3183,-1
3184,7
3185,-10
3186,6
3187,6
3188,8
3189,3
3190,1
3191,9
3192,13
3193,10
3194,-7
3195,1
3196,-15
3197,7
3198,6
3199,-13
3200,10
3201,-13
3202,8
3203,-2
3204,-4
3205,4
3206,3
3207,5
3208,5
3209,-2
3210,7
3211,-13
3212,-3
3213,5
3214,-25
3215,8
3216,-7
3217,-12
3218,8
3219,-1
3220,4
3221,-5
3222,9
3223,-4
3224,-6
3225,-13
3226,7
3227,7
3228,8
3229,4
3230,-2
3231,2
3232,5
3233,-2
3234,-3
3235,-15
3236,-2
3237,-14
3238,0
3239,4
3240,-16
3241,-7
3242,7
3243,7
3244,6
3245,3
3246,-4
3247,5
3248,1
3249,3
3250,-3
3251,-7
3252,-7
3253,7
3254,-2
3255,-14
3256,-14
3257,7
3258,10
3259,-1
3260,11
3261,6
3262,6
3263,11
3264,-7
3265,11
3266,-16
3267,8
3268,-3
3269,3
3270,15
3271,7
3272,1
3273,6
3274,-2
3275,5
3276,14
3277,-3
3278,6
3279,10
3280,-6
3281,-3
3282,12
3283,-3
3284,-14
3285,11
3286,0
3287,-5
3288,-4
3289,4
3290,5
3291,-10
3292,7
3293,7
3294,-4
3295,7
3296,-16
3297,1
3298,7
3299,3
3300,6
3301,7
3302,5
3303,-2
3304,-5
3305,-13
3306,-14
3307,11
3308,9
3309,5
3310,5
3311,9
3312,-2
3313,-4
3314,-8
3315,3
3316,2
3317,9
3318,-19
3319,4
3320,-1
3321,-6
3322,7
3323,1
3324,7
3325,4
3326,12
3327,5
3328,-14
3329,15
3330,12
3331,3
3332,7
3333,6
3334,-17
3335,-6
3336,-1
3337,2
3338,6
3339,8
3340,0
3341,6
3342,0
3343,10
3344,0
3345,9
3346,-4
3347,-19
3348,9
3349,2
3350,-4
3351,3
3352,5
3353,-3
3354,8
3355,0
3356,11
3357,6
3358,8
3359,6
3360,-7
3361,9
3362,8
3363,4
3364,-10
3365,8
3366,9
3367,11
3368,-4
3369,3
3370,-32
3371,6
3372,-4
3373,-17
3374,8
3375,9
3376,3
3377,5
3378,-6
3379,-2
3380,-2
3381,-5
3382,9
3383,-5
3384,4
3385,13
3386,3
3387,11
3388,-1
3389,5
3390,7
3391,-5
3392,7
3393,3
3394,8
3395,7
3396,-6
3397,-15
3398,-5
3399,10
3400,1
3401,-5
3402,6
3403,11
3404,-2
3405,7
3406,8
3407,5
3408,-30
3409,12
3410,-4
3411,7
3412,7
3413,-8
3414,4
3415,-8
3416,5
3417,3
3418,4
3419,13
3420,11
3421,-2
3422,-23
3423,6
3424,8
3425,-7
3426,-1
3427,9
3428,-3
3429,-10
3430,4
3431,5
3432,-6
3433,-3
3434,5
3435,-13
3436,8
3437,10
3438,-12
3439,3
3440,1
3441,9
3442,5
3443,12
3444,3
3445,5
3446,2
3447,-10
3448,4
3449,9
3450,7
3451,9
3452,-4
3453,11
3454,-1
3455,10
3456,2
3457,12
3458,8
3459,5
3460,9
3461,7
3462,6
3463,5
3464,9
3465,-7
3466,-7
3467,8
3468,7
3469,9
3470,10
3471,3
3472,1
3473,9
3474,7
3475,8
3476,-24
3477,7
3478,5
3479,5
3480,-6
3481,5
3482,8
3483,-5
3484,-5
3485,11
3486,12
3487,-7
3488,8
3489,1
3490,9
3491,8
3492,6
3493,12
3494,-3
3495,10
3496,7
3497,-19
3498,8
3499,5
3500,6
3501,-12
3502,8
3503,4
3504,7
3505,5
3506,-1
3507,-4
3508,7
3509,7
3510,10
3511,7
3512,3
3513,7
3514,-5
3515,-16
3516,8
3517,-5
3518,1
3519,-20
3520,-11
3521,2
3522,7
3523,8
3524,8
3525,11
3526,-28
3527,-1
3528,7
3529,2
3530,-3
3531,-1
3532,5
3533,15
3534,4
3535,-6
3536,10
3537,2
3538,-4
3539,2
3540,10
3541,4
3542,-3
3543,7
3544,9
3545,11
3546,7
3547,6
3548,5
3549,12
3550,-14
3551,6
3552,12
3553,-33
3554,11
3555,8
3556,12
3557,-1
3558,7
3559,-18
3560,7
3561,4
3562,-8
3563,4
3564,9
3565,-6
3566,2
3567,0
3568,1
3569,-6
3570,5
3571,11
3572,4
3573,-4
3574,1
3575,8
3576,-5
3577,-1
3578,5
3579,9
3580,-3
3581,2
3582,-1
3583,-5
3584,-2
3585,12
3586,7
3587,-11
3588,-14
3589,-5
3590,-20
3591,5
3592,3
3593,-9
3594,7
3595,-1
3596,6
3597,-21
3598,-7
3599,6
3600,9
3601,7
3602,1
3603,5
3604,9
3605,-4
3606,-4
3607,1
3608,3
3609,-4
3610,-12
3611,8
3612,6
3613,4
3614,-4
3615,1
3616,-6
3617,9
3618,6
3619,12
3620,5
3621,-3
3622,12
3623,-6
3624,3
3625,-5
3626,8
3627,-4
3628,8
3629,5
3630,-2
3631,9
3632,8
3633,7
3634,13
3635,8
3636,6
3637,11
3638,-18
3639,-25
3640,8
3641,10
3642,-17
3643,4
3644,8
3645,5
3646,4
3647,8
3648,6
3649,6
3650,2
3651,-1
3652,6
3653,9
3654,8
3655,11
3656,-3
3657,11
3658,4
3659,10
3660,4
3661,6
3662,3
3663,7
3664,-15
3665,7
3666,5
3667,2
3668,6
3669,6
3670,10
3671,9
3672,-5
3673,-1
3674,5
3675,11
3676,6
3677,-17
3678,8
3679,8
3680,7
3681,-3
3682,8
3683,-3
3684,-10
3685,9
3686,-21
3687,-9
3688,6
3689,-4
3690,7
3691,-4
3692,11
3693,-4
3694,2
3695,5
3696,-4
3697,-3
3698,-1
3699,-5
3700,11
3701,9
3702,7
3703,6
3704,9
3705,-17
3706,4
3707,7
3708,8
3709,7
3710,11
3711,15
3712,5
3713,-7
3714,-1
3715,2
3716,11
3717,4
3718,7
3719,11
3720,-6
3721,9
3722,-4
3723,10
3724,-3
3725,11
3726,11
3727,6
3728,9
3729,-9
3730,7
3731,3
3732,8
3733,-4
3734,8
3735,-1
3736,15
3737,-8
3738,-1
3739,4
3740,7
3741,-1
3742,-2
3743,7
3744,8
3745,5
3746,2
3747,6
3748,11
3749,8
3750,6
3751,10
3752,-6
3753,9
3754,7
3755,-2
3756,7
3757,5
3758,-19
3759,12
3760,-23
3761,5
3762,-4
3763,-3
3764,9
3765,13
3766,13
3767,5
3768,6
3769,6
3770,-7
3771,-1
3772,-16
3773,11
3774,11
3775,-9
3776,-9
3777,14
3778,6
3779,5
3780,-15
3781,-2
3782,-6
3783,13
3784,8
3785,4
3786,3
3787,5
3788,4
3789,8
3790,10
3791,6
3792,-3
3793,9
3794,-5
3795,-6
3796,5
3797,12
3798,-3
3799,3
3800,-5
3801,-5
3802,10
3803,7
3804,7
3805,-3
3806,-12
3807,11
3808,-13
3809,10
3810,-1
3811,-7
3812,-5
3813,-27
3814,3
3815,10
3816,9
3817,10
3818,7
3819,9
3820,-5
3821,-7
3822,-4
3823,-6
3824,-3
3825,-6
3826,-2
3827,10
3828,3
3829,4
3830,-5
3831,7
3832,7
3833,3
3834,-25
3835,-5
3836,7
3837,7
3838,-6
3839,10
3840,-22
3841,3
3842,-2
3843,6
3844,-4
3845,-8
3846,-4
3847,8
3848,-2
3849,6
3850,10
3851,9
3852,7
3853,6
3854,-13
3855,7
3856,12
3857,7
3858,8
3859,3
3860,5
3861,7
3862,-7
3863,6
3864,-8
3865,5
3866,5
3867,9
3868,10
3869,-13
3870,0
3871,4
3872,-15
3873,10
3874,5
3875,10
3876,-6
3877,6
3878,4
3879,10
3880,4
3881,7
3882,10
3883,-6
3884,6
3885,12
3886,-3
3887,8
3888,6
3889,-3
3890,6
3891,7
3892,2
3893,6
3894,10
3895,10
3896,2
3897,-5
3898,-4
3899,7
3900,-4
3901,5
3902,-4
3903,1
3904,11
3905,-3
3906,5
3907,6
3908,11
3909,12
3910,10
3911,4
3912,9
3913,-12
3914,10
3915,12
3916,10
3917,7
3918,10
3919,-17
3920,1
3921,5
3922,1
3923,0
3924,-15
3925,-4
3926,9
3927,-6
3928,-16
3929,7
3930,-15
3931,-10
3932,8
3933,-1
3934,-6
3935,-7
3936,8
3937,8
3938,4
3939,1
3940,4
3941,-12
3942,-6
3943,-3
3944,-2
3945,6
3946,8
3947,7
3948,15
3949,-18
3950,3
3951,6
3952,13
3953,-1
3954,-8
3955,-4
3956,5
3957,6
3958,11
3959,9
3960,13
3961,5
3962,-3
3963,12
3964,11
3965,10
3966,11
3967,5
3968,-8
3969,-3
3970,-2
3971,6
3972,-27
3973,-6
3974,0
3975,2
3976,7
3977,1
3978,0
3979,10
3980,7
3981,6
3982,-24
3983,8
3984,6
3985,7
3986,6
3987,7
3988,8
3989,-4
3990,-16
3991,-13
3992,12
3993,8
3994,1
3995,10
3996,6
3997,9
3998,-13
3999,11
4000,-1
4001,6
4002,7
4003,-6
4004,1
4005,11
4006,7
4007,5
4008,7
4009,-22
4010,13
4011,15
4012,12
4013,6
4014,-1
4015,6
4016,-1
4017,5
4018,7
4019,10
4020,8
4021,11
4022,-5
4023,5
4024,8
4025,2
4026,9
4027,8
4028,2
4029,4
4030,9
4031,7
4032,6
4033,6
4034,-1
4035,12
4036,8
4037,-8
4038,8
4039,3
4040,10
4041,12
4042,8
4043,5
4044,2
4045,-7
4046,9
4047,-6
4048,6
4049,8
4050,-16
4051,12
4052,9
4053,4
4054,-1
4055,7
4056,6
4057,9
4058,9
4059,1
4060,-14
4061,0
4062,-2
4063,-2
4064,9
4065,9
4066,-11
4067,6
4068,-3
4069,-6
4070,6
4071,8
4072,5
4073,-3
4074,-13
4075,2
4076,6
4077,8
4078,6
4079,3
4080,12
4081,-2
4082,-2
4083,13
4084,-24
4085,10
4086,-5
4087,6
4088,-2
4089,8
4090,-2
4091,-7
4092,7
4093,-28
4094,7
4095,5
4096,12
4097,12
4098,5
4099,10
4100,-5
4101,4
4102,7
4103,2
4104,-9
4105,7
4106,-7
4107,13
4108,14
4109,6
4110,5
4111,10
4112,-8
4113,7
4114,7
4115,8
4116,-7
4117,3
4118,-26
4119,13
4120,6
4121,3
4122,6
4123,3
4124,9
4125,11
4126,-6
4127,15
4128,-3
4129,4
4130,-4
4131,6
4132,1
4133,-28
4134,-12
4135,3
4136,-4
4137,13
4138,5
4139,-2
4140,5
4141,9
4142,-6
4143,10
4144,5
4145,10
4146,8
4147,11
4148,-15
4149,7
4150,4
4151,-3
4152,3
4153,0
4154,-18
4155,11
4156,-10
4157,9
4158,-7
4159,0
4160,11
4161,8
4162,8
4163,-3
4164,5
4165,2
4166,11
4167,10
4168,5
4169,4
4170,-14
4171,9
4172,-7
4173,6
4174,5
4175,-5
4176,10
4177,5
4178,-17
4179,6
4180,-7
4181,5
4182,6
4183,5
4184,7
4185,8
4186,12
4187,8
4188,4
4189,10
4190,11
4191,-4
4192,-23
4193,2
4194,-2
4195,6
4196,9
4197,-7
4198,5
4199,15
4200,11
4201,5
4202,6
4203,-6
4204,-7
4205,8
4206,10
4207,2
4208,7
4209,3
4210,9
4211,-4
4212,-9
4213,10
4214,6
4215,3
4216,-6
4217,8
4218,10
4219,8
4220,6
4221,8
4222,6
4223,-23
4224,9
4225,-15
4226,8
4227,10
4228,8
4229,-30
4230,7
4231,-3
4232,-3
4233,8
4234,7
4235,8
4236,5
4237,7
4238,-5
4239,-2
4240,-5
4241,9
4242,6
4243,-4
4244,0
4245,-4
4246,15
4247,7
4248,9
4249,-11
4250,-4
4251,-19
4252,-13
4253,10
4254,5
4255,-1
4256,0
4257,5
4258,-15
4259,-4
4260,-14
4261,12
4262,4
4263,5
4264,9
4265,-14
4266,7
4267,11
4268,-7
4269,9
4270,4
4271,6
4272,6
4273,10
4274,6
4275,7
4276,-2
4277,-4
4278,10
4279,-5
4280,1
4281,0
4282,12
4283,5
4284,-4
4285,2
4286,7
4287,4
4288,0
4289,-7
4290,7
4291,-3
4292,-12
4293,-3
4294,-15
4295,4
4296,2
4297,-1
4298,7
4299,0
4300,7
4301,-4
4302,7
4303,12
4304,8
4305,5
4306,8
4307,-6
4308,-12
4309,1
4310,8
4311,-14
4312,5
4313,-4
4314,2
4315,-3
4316,10
4317,8
4318,5
4319,10
4320,3
4321,10
4322,12
4323,2
4324,3
4325,-7
4326,-5
4327,10
4328,5
4329,2
4330,1
4331,-8
4332,11
4333,10
4334,-12
4335,5
4336,10
4337,3
4338,5
4339,10
4340,5
4341,7
4342,8
4343,10
4344,9
4345,14
4346,3
4347,-10
4348,-6
4349,-14
4350,11
4351,9
4352,-8
4353,6
4354,5
4355,4
4356,4
4357,9
4358,4
4359,7
4360,9
4361,6
4362,-5
4363,8
4364,5
4365,14
4366,4
4367,5
4368,7
4369,9
4370,7
4371,-23
4372,10
4373,12
4374,4
4375,14
4376,2
4377,-19
4378,6
4379,0
4380,0
4381,1
4382,6
4383,-5
4384,-13
4385,-14
4386,11
4387,0
4388,8
4389,-6
4390,7
4391,7
4392,-5
4393,3
4394,-8
4395,-1
4396,-4
4397,8
4398,-3
4399,7
4400,7
4401,10
4402,-16
4403,12
4404,8
4405,-14
4406,10
4407,9
4408,9
4409,-6
4410,12
4411,8
4412,1
4413,-19
4414,8
4415,-13
4416,6
4417,9
4418,5
4419,7
4420,0
4421,-5
4422,4
4423,6
4424,10
4425,-1
4426,-16
4427,13
4428,8
4429,4
4430,-3
4431,-2
4432,-15
4433,10
4434,5
4435,9
4436,-6
4437,2
4438,6
4439,10
4440,3
4441,-2
4442,-1
4443,-3
4444,8
4445,7
4446,8
4447,4
4448,-2
4449,-1
4450,-5
4451,-7
4452,-1
4453,8
4454,3
4455,6
4456,-7
4457,-4
4458,11
4459,6
4460,7
4461,10
4462,6
4463,7
4464,-13
4465,-15
4466,-2
4467,7
4468,5
4469,11
4470,-15
4471,7
4472,4
4473,7
4474,8
4475,-2
4476,8
4477,5
4478,-6
4479,10
4480,7
4481,3
4482,11
4483,-23
4484,1
4485,5
4486,-6
4487,3
4488,14
4489,5
4490,9
4491,8
4492,-6
4493,5
4494,9
4495,3
4496,-3
4497,-1
4498,6
4499,-4
4500,0
4501,11
4502,0
4503,8
4504,5
4505,5
4506,3
4507,-5
4508,-11
4509,7
4510,7
4511,8
4512,6
4513,2
4514,7
4515,6
4516,10
4517,12
4518,4
4519,4
4520,-12
4521,9
4522,5
4523,1
4524,-7
4525,9
4526,-5
4527,2
4528,4
4529,0
4530,2
4531,2
4532,1
4533,-4
4534,7
4535,-11
4536,6
4537,8
4538,-5
4539,11
4540,-3
4541,0
4542,7
4543,11
4544,6
4545,5
4546,2
4547,12
4548,11
4549,9
4550,9
4551,5
4552,9
4553,-6
4554,-16
4555,-6
4556,8
4557,8
4558,-5
4559,11
4560,-8
4561,11
4562,12
4563,6
4564,10
4565,-6
4566,-4
4567,-5
4568,12
4569,9
4570,9
4571,13
4572,-2
4573,-1
4574,1
4575,-1
4576,8
4577,14
4578,7
4579,1
4580,9
4581,10
4582,11
4583,5
4584,5
4585,11
4586,11
4587,7
4588,8
4589,-5
4590,11
4591,-5
4592,6
4593,6
4594,0
4595,-1
4596,4
4597,-6
4598,-9
4599,5
4600,5
4601,-1
4602,1
4603,-2
4604,-4
4605,1
4606,10
4607,-3
4608,11
4609,6
4610,8
4611,-1
4612,1
4613,12
4614,2
4615,8
4616,9
4617,8
4618,-7
4619,6
4620,-2
4621,11
4622,4
4623,9
4624,-1
4625,-3
4626,10
4627,11
4628,4
4629,10
4630,3
4631,-4
4632,8
4633,8
4634,11
4635,12
4636,6
4637,8
4638,5
4639,2
4640,-4
4641,-14
4642,8
4643,3
4644,10
4645,7
4646,-5
4647,-7
4648,5
4649,4
4650,7
4651,-1
4652,-7
4653,6
4654,11
4655,12
4656,-2
4657,6
4658,-1
4659,8
4660,8
4661,-6
4662,-15
4663,4
4664,3
4665,9
4666,1
4667,5
4668,6
4669,6
4670,5
4671,-3
4672,1
4673,10
4674,4
4675,-3
4676,7
4677,4
4678,-1
4679,10
4680,-16
4681,-17
4682,0
4683,4
4684,14
4685,8
4686,10
4687,-29
4688,7
4689,7
4690,8
4691,-13
4692,1
4693,5
4694,10
4695,10
4696,8
4697,6
4698,7
4699,-4
4700,-8
4701,11
4702,6
4703,5
4704,-4
4705,-14
4706,10
4707,4
4708,7
4709,5
4710,5
4711,-8
4712,-2
4713,-5
4714,-8
4715,-2
4716,10
4717,-1
4718,4
4719,-15
4720,10
4721,8
4722,-4
4723,-10
4724,5
4725,1
4726,14
4727,3
4728,-10
4729,6
4730,-5
4731,-3
4732,0
4733,8
4734,7
4735,-6
4736,1
4737,-5
4738,5
4739,4
4740,-3
4741,7
4742,10
4743,1
4744,2
4745,7
4746,10
4747,-1
4748,7
4749,-19
4750,7
4751,6
4752,8
4753,8
4754,13
4755,-15
4756,-6
4757,4
4758,6
4759,9
4760,4
4761,13
4762,-6
4763,-2
4764,8
4765,0
4766,-13
4767,-4
4768,5
4769,-10
4770,11
4771,3
4772,2
4773,9
4774,-13
4775,5
4776,-5
4777,7
4778,1
4779,8
4780,5
4781,4
4782,-13
4783,3
4784,9
4785,7
4786,8
4787,4
4788,6
4789,-14
4790,7
4791,4
4792,12
4793,3
4794,4
4795,-23
4796,7
4797,1
4798,12
4799,-2
4800,4
4801,9
4802,9
4803,-1
4804,5
4805,-8
4806,-2
4807,7
4808,2
4809,7
4810,8
4811,7
4812,0
4813,-5
4814,5
4815,10
4816,5
4817,-4
4818,5
4819,-4
4820,6
4821,6
4822,9
4823,10
4824,11
4825,-1
4826,11
4827,6
4828,11
4829,12
4830,-4
4831,11
4832,4
4833,-1
4834,-5
4835,9
4836,-5
4837,6
4838,-4
4839,7
4840,-19
4841,7
4842,4
4843,7
4844,7
4845,-3
4846,1
4847,6
4848,5
4849,7
4850,0
4851,3
4852,-2
4853,10
4854,1
4855,4
4856,7
4857,-6
4858,13
4859,3
4860,6
4861,3
4862,-3
4863,5
4864,-5
4865,12
4866,8
4867,13
4868,8
4869,-2
4870,4
4871,-5
4872,10
4873,-8
4874,9
4875,4
4876,6
4877,0
4878,-3
4879,5
4880,4
4881,12
4882,8
4883,9
4884,11
4885,13
4886,14
4887,-7
4888,4
4889,-9
4890,5
4891,7
4892,-3
4893,2
4894,-15
4895,-6
4896,13
4897,-18
4898,2
4899,7
4900,2
4901,0
4902,7
4903,12
4904,-7
4905,-1
4906,1
4907,7
4908,5
4909,-6
4910,6
4911,-4
4912,4
4913,10
4914,-3
4915,11
4916,8
4917,5
4918,9
4919,9
4920,5
4921,-6
4922,7
4923,4
4924,14
4925,3
4926,4
4927,9
4928,7
4929,2
4930,10
4931,11
4932,-8
4933,-2
4934,13
4935,7
4936,-6
4937,12
4938,7
4939,8
4940,-6
4941,-3
4942,9
4943,-7
4944,7
4945,-3
4946,8
4947,12
4948,9
4949,4
4950,7
4951,4
4952,4
4953,5
4954,6
4955,-1
4956,-4
4957,-1
4958,-9
4959,-3
4960,11
4961,2
4962,-15
4963,-3
4964,4
4965,-8
4966,-1
4967,8
4968,6
4969,5
4970,4
4971,12
4972,9
4973,-6
4974,6
4975,-4
4976,-7
4977,1
4978,11
4979,-13
4980,4
4981,12
4982,7
4983,11
4984,0
4985,-9
4986,6
4987,11
4988,5
4989,0
4990,5
4991,-3
4992,10
4993,10
4994,-6
4995,-5
4996,7
4997,7
4998,-6
4999,5
